"Descripcio";"Nom_comercial";"Codi_carrer";"Nom_carrer";"Numero_inf";"Lletra_inf";"Accessori_inf";"Numero_sup";"Lletra_sup";" Accessori_sup";"Escala";"Pis";"Porta";"Id_edifici";"utm_x_etrs89";" utm_y_etrs89";"lon";"lat"
"ESTACIÓ BASE DE TELEFONIA MÒBIL";"YOIGO";"0767";"Carrer de Mercè Rodoreda";"2";"";"";"";"";"";"";"";"";"3008";"485115";"4645256";"2,82038259";"41,95914719"
"CENTRE DE PSICOPEDAGOGIA";"CENTRE DE PSICOPEDAGOGIA X I Z";"0765";"Carrer d'Oriol Martorell i Codina";"40";"";"N";"";"";"N";"";"BS";"2";"10077";"484887";"4646983";"2,81758696";"41,97469738"
"CONSULTORI DENTAL AMB QUIRÒFAN";"CENTRE DENTAL MÈDIC MIGDIA";"0765";"Carrer d'Oriol Martorell i Codina";"40";"";"N";"";"";"N";"";"BS";"1";"10077";"484887";"4646983";"2,81758696";"41,97469738"
"OFICINA TÈCNICA DE GEOLOGIA";"GEOSERVEI";"0765";"Carrer d'Oriol Martorell i Codina";"40";"";"N";"";"";"N";"";"1";"3";"10077";"484887";"4646983";"2,81758696";"41,97469738"
"CENTRE DE TRADUCCIONS, INTERPRETACIONS I CORRECCIONS DE TEXTOS";"gironina de traduccions, sl";"0765";"Carrer d'Oriol Martorell i Codina";"40";"";"N";"";"";"N";"";"1";"1";"10077";"484887";"4646983";"2,81758696";"41,97469738"
"CENTRE DE REHABILITACIÓ I MANTENIMENT PILATES";"ESTUDI 38 PILATES";"0765";"Carrer d'Oriol Martorell i Codina";"38";"";"N";"";"";"N";"";"BS";"1";"10913";"484886";"4646944";"2,81757589";"41,97434610"
"SERVEIS DE GESTIÓ ECONÒMICA, ADMINISTRATIUS, COMPTABLES I FINANCERS";"AXIM GLOBAL, SL";"0765";"Carrer d'Oriol Martorell i Codina";"30";"";"N";"";"";"N";"";"6";"";"10913";"484886";"4646944";"2,81757589";"41,97434610"
"ASSESSRIA TECNICA OPT.PROCESSOS ENGINYER";"MEDI 21 CONSULT S  L  ";"0765";"Carrer d'Oriol Martorell i Codina";"2";"";"N";"";"";"N";"";"1";"2";"9158";"485081";"4646878";"2,81993118";"41,97375538"
"CONSULTORI DE PSICOLOGIA";"JOSEP FREIXA SERRA";"0765";"Carrer d'Oriol Martorell i Codina";"18";"";"N";"";"";"N";"";"3";"3";"11012";"484963";"4646905";"2,81850627";"41,97399632"
"CLINICA DENTAL";"CL  DENTAL DRA  NURIA CORTADA";"0765";"Carrer d'Oriol Martorell i Codina";"10";"";"N";"";"";"N";"";"4";"2";"10152";"484999";"4646900";"2,81894091";"41,97395197"
"OFICINA BANCÀRIA";"LA CAIXA";"0764";"Plaça de Mossèn Josep Iglésias";"2";"";"S";"";"";"N";"";"BS";"";"11667";"483786";"4649297";"2,80423419";"41,99551686"
"TALLER DE PEDRA I MARBRE";"MARBRES RUSTEY";"0762";"Carrer de Mas Ramada";"9";"";"N";"";"";"N";"";"";"";"689";"486681";"4646574";"2,83924961";"41,97104601"
"FABRICACIÓ DE TANCAMENTS METÀL·LICS";"";"0762";"Carrer de Mas Ramada";"3";"";"N";"7";"";"N";"";"";"";"687";"486652";"4646561";"2,83889990";"41,97092844"
"APARCAMENT DE SUPERFICIE";"SABA GIRONA P1";"0759";"Carrer de Pierre Vilar";"4";"";"N";"";"";"N";"";"";"";"12090";"484763";"4647323";"2,81608148";"41,97775726"
"VENDA I MUNTATGE D'ACCESSORIS VEHICLES";"TIENDAS AURGI";"0759";"Carrer de Pierre Vilar";"2";"";"N";"";"";"N";"";"BS";"1";"10195";"484792";"4647406";"2,81642938";"41,97850537"
"botiga de joguines";"SOMNIS";"0758";"Carrer de Ferran Soldevila";"4";"";"N";"";"";"N";"";"BS";"2";"1119";"484886";"4647599";"2,81755906";"41,98024546"
"BAR RESTAURANT (CAT. 3)";"EL PETIT PORT GIRONÍ 2";"0758";"Carrer de Ferran Soldevila";"4";"";"N";"";"";"N";"";"BS";"1";"1119";"484886";"4647599";"2,81755906";"41,98024546"
"APARCAMENT DE SUPERFÍCIE";"SABA GIRONA P2";"0758";"Carrer de Ferran Soldevila";"3";"";"N";"";"";"N";"";"";"";"13107";"484852";"4647633";"2,81714777";"41,98055104"
"BAR-RESTAURANT (CAT. 3) I VENDA DE PA";"PLIS PLAS";"0758";"Carrer de Ferran Soldevila";"2";"";"N";"";"";"N";"";"BS";"";"1118";"484880";"4647553";"2,81748781";"41,97983104"
"ESTACIÓ PROVISIONAL D'AUTOBUSOS";"";"0758";"Carrer de Ferran Soldevila";"1";"";"N";"";"";"N";"";"";"";"12926";"484834";"4647561";"2,81693235";"41,97990221"
"OFICINA DE SERVEIS D'ENGINYERIA";"GISCE-ENGINYERIA";"0756";"Plaça de Mela Mutermilch";"2";"";"N";"";"";"N";"";"1";"1";"4072";"484572";"4647948";"2,81375963";"41,98338270"
" ";"";"0754";"Carrer de la Gerundense";"1";"";"N";"3";"";"N";"";"";"";"10088";"483715";"4645788";"2,80347415";"41,96391107"
"CENTRE EDUCATIU";"IES SANTA EUGÈNIA";"0752";"Carrer d'Enric Marquès i Ribalta";"3";"";"N";"";"";"N";"";"";"";"8781";"483782";"4646532";"2,80426218";"41,97061341"
"CAMP DE FUTBOL";"CAMP MUNICIPAL DE CAN GIBERT";"0752";"Carrer d'Enric Marquès i Ribalta";"1";"A";"N";"";"";"N";"";"";"";"12229";"483893";"4646494";"2,80560290";"41,97027344"
" ";"";"0748";"Plaça de Joaquim de Camps i Arboix";"13";"";"N";"";"";"N";"";"BS";"";"1921";"485645";"4646840";"2,82673943";"41,97342360"
"CONSULTORI DE FISIOTERÀPIA";"FISIO SALUT I ESPORT";"0748";"Plaça de Joaquim de Camps i Arboix";"1";"";"N";"";"";"N";"";"BS";"1";"2107";"485648";"4646800";"2,82677661";"41,97306339"
"SALÓ DE BELLESA";"";"0746";"Carrer de Joan Miró i Ferrà";"5";"";"N";"";"";"N";"";"BS";"8";"7736";"483977";"4649132";"2,80654479";"41,99403468"
"INSTITUT D'ENSENYAMENT SECUNDARI";"IES CARLES RAHOLA";"0746";"Carrer de Joan Miró i Ferrà";"10";"";"N";"";"";"N";"";"";"";"11820";"483660";"4649094";"2,80271854";"41,99368591"
"INSTAL·LACIONS EL·LÈCTRIQUES";"INSTALMIQ";"0746";"Carrer de Joan Miró i Ferrà";"1";"";"N";"";"";"N";"";"BS";"ES";"7736";"483977";"4649132";"2,80654479";"41,99403468"
"BAR RESTAURANT (CAT. 2)";"CAMPUS BARRI VELL";"0745";"Plaça de Josep Ferrater i Mora";"1";"";"N";"";"";"N";"";"";"";"5877";"485755";"4648117";"2,82803615";"41,98492710"
"CENTRE DOCENT - FACULTAT DE LLETRES";"FACULTAT DE LLETRES";"0745";"Plaça de Josep Ferrater i Mora";"1";"";"N";"";"";"N";"";"";"";"5877";"485755";"4648117";"2,82803615";"41,98492710"
"BAR-RESTAURANT (CAT. 1)";"L'OU";"0742";"Passatge de la Farinera Teixidor";"8";"";"N";"";"";"N";"";"BS";"2";"4223";"484799";"4647776";"2,81650431";"41,98183797"
"BAR";"14 HERMANOS";"0742";"Passatge de la Farinera Teixidor";"10";"";"N";"";"";"N";"";"BS";"";"4223";"484799";"4647776";"2,81650431";"41,98183797"
"OFICINES I AULES DE FORMACIÓ";"COL·LEGI OFICIAL DE PSICOLOGIA DE CATALUNYA";"0742";"Passatge de la Farinera Teixidor";"1";"";"N";"";"";"N";"";"BS";"1";"4221";"484743";"4647766";"2,81582858";"41,98174682"
"PSICOLOGIA";"NIUDA";"0742";"Passatge de la Farinera Teixidor";"1";"";"N";"";"";"N";"";"1";"2";"4221";"484743";"4647766";"2,81582858";"41,98174682"
"OFICINA D'ADMINISTRACIÓ DE PROPIETATS";"";"0742";"Passatge de la Farinera Teixidor";"1";"";"N";"";"";"N";"";"1";"1";"4221";"484743";"4647766";"2,81582858";"41,98174682"
"ESCOLA BRESSOL MUNICIPAL";"ESCOLA BRESSOL GARBÍ";"0740";"Carrer de Joaquim Riera i Bertran";"20";"";"N";"";"";"N";"";"";"";"11838";"484591";"4645829";"2,81404451";"41,96429795"
"cetnre d'ensenyament infantil i primària";"CEIP MARTA MATA";"0740";"Carrer de Joaquim Riera i Bertran";"18";"";"N";"";"";"N";"";"";"";"11838";"484591";"4645829";"2,81404451";"41,96429795"
"CENTRE D'ESPINOLOGIDA";"CENTRE DE SALUT INTEGRAL AXIAL";"0739";"Carrer de Joan Badia i Casañas";"15";"";"N";"";"";"N";"";"BS";"";"9146";"484025";"4649028";"2,80712715";"41,99309896"
"SALA D'ESPECEJAMENT DE PRODUCTES CARNIS";"CARNS BUIXEDA";"0733";"Carrer dels Trens Petits";"9";"C";"N";"";"";"N";"";"";"";"13012";"484069";"4645414";"2,80775629";"41,96054981"
"TALLER DE FUSTERIA MECÀNICA AMB VERNISSATGE I ASSECATGE";"";"0733";"Carrer dels Trens Petits";"9";"";"N";"";"";"N";"";"";"";"9053";"484060";"4645390";"2,80764834";"41,96033347"
"MAGATZEM I VENDA A L'ENGRÓS DE RECANVIS D'AUTOMÒBILS";"RADSA";"0733";"Carrer dels Trens Petits";"8";"";"N";"";"";"N";"";"";"";"9049";"484048";"4645326";"2,80750527";"41,95975679"
"CENTRE DE CULTE";"IGLESIA DE DIOS MINISTERIAL DE JESUCRISTO INTERNACIONAL";"0733";"Carrer dels Trens Petits";"6";"";"N";"";"";"N";"";"";"";"10140";"484051";"4645340";"2,80754109";"41,95988295"
"MAGATZEM DE DISTRIBUCIÓ D'OBERTURES DE PVC I ALUMINI";"GREEN PVC";"0733";"Carrer dels Trens Petits";"5";"";"N";"7";"";"N";"";"";"";"9048";"483979";"4645328";"2,80667258";"41,95977341"
"TALLER MECÀNIC D'AUTOREPARACIÓ DE VEHICLES";"GIROBOX AUTO";"0733";"Carrer dels Trens Petits";"4";"";"N";"";"";"N";"";"";"";"9049";"484048";"4645326";"2,80750527";"41,95975679"
"FABRICACIÓ DE MOTLLES I";"GIRONA DESIGN CENTER, S  L  ";"0733";"Carrer dels Trens Petits";"3";"";"N";"";"";"N";"";"";"";"10138";"483971";"4645304";"2,80657670";"41,95955709"
"TALLER DE REPARACIÓ, XAPA I PINTURA DE VEHICLES";"CLASSIC AUTO GIRONA";"0733";"Carrer dels Trens Petits";"19";"";"N";"";"";"N";"";"";"";"10149";"484097";"4645388";"2,80809488";"41,96031620"
"MAGATZEM, SERVEI TÈCNIC I DELEGACIÓ COMERCIAL MÀQUINES DE JOC";"CIRSA";"0733";"Carrer dels Trens Petits";"17";"";"N";"";"";"N";"";"";"";"10148";"484086";"4645399";"2,80796184";"41,96041505"
"MAGATZEM DE PINTURA";"FRADERA PINTORS 94 SL";"0733";"Carrer dels Trens Petits";"14";"";"N";"";"";"N";"";"";"";"10142";"484091";"4645356";"2,80802334";"41,96002786"
"ESTUDI DE FOTOGRAFIA PUBLICITÀRIA";"JORDI MAS FOTOGRAF";"0733";"Carrer dels Trens Petits";"12";"";"N";"";"";"N";"";"";"";"10141";"484079";"4645358";"2,80787848";"41,96004564"
"OBRADOR D'ORXATA DE XUFA I GELATS ARTESANS";"";"0732";"Carrer de George Stephenson";"9";"";"N";"";"";"N";"";"";"";"10146";"484084";"4645347";"2,80793911";"41,95994666"
"VENDA DE RECANVIS I ACCESSORIS PER A BICICLETES I MOTOCICLETES";"OLYMPIA 2";"0732";"Carrer de George Stephenson";"7";"";"N";"";"";"N";"";"";"";"10145";"484082";"4645338";"2,80791522";"41,95986556"
"MAGATZEM DE MATERIAL PER A AUTOMÒBILS";"MOTOR PARTS LOGISTICS";"0732";"Carrer de George Stephenson";"5";"";"N";"";"";"N";"";"";"";"10144";"484081";"4645328";"2,80790342";"41,95977548"
"VENDA DE RECANVIS I ACCESSORIS DE PINTURA";"RECANVIS I COLORS";"0732";"Carrer de George Stephenson";"4";"";"N";"18";"";"N";"";"";"";"10298";"484122";"4645288";"2,80839925";"41,95941603"
"MAGATZEM MATERIAL CLIMATITZACIÓ";"";"0732";"Carrer de George Stephenson";"36";"";"N";"";"";"N";"";"";"";"10292";"484133";"4645389";"2,80852927";"41,96032593"
"TALLER DE MUNTATGE DE QUADRES ELÈCTRICS";"TEQ";"0732";"Carrer de George Stephenson";"34";"";"N";"";"";"N";"";"";"";"10293";"484132";"4645379";"2,80851747";"41,96023584"
"TALLER DE FABRICACIÓ DE MOTLLES";"GDC";"0732";"Carrer de George Stephenson";"32";"";"N";"";"";"N";"";"";"";"10294";"484131";"4645369";"2,80850567";"41,96014576"
"SERVEIS DE REPARACIÓ I MANTENIMENT D'AUTOMATISMES A DOMICILI";"AUTIMAK";"0732";"Carrer de George Stephenson";"3";"";"N";"";"";"N";"";"";"";"10143";"484080";"4645320";"2,80789157";"41,95970340"
" ";"";"0732";"Carrer de George Stephenson";"20";"";"N";"26";"";"N";"";"";"";"10297";"484130";"4645333";"2,80849458";"41,95982150"
"VENDA ARTICLES FERRETERIA";"METALCO";"0732";"Carrer de George Stephenson";"2";"";"N";"";"";"N";"";"";"";"5103";"484047";"4645209";"2,80749637";"41,95870299"
"TALLER D'ELECTRICITAT";"AUTOMATISMES I MUNTATGES JOSEP COLL PALLÈS";"0732";"Carrer de George Stephenson";"13";"";"N";"";"";"N";"";"";"";"10150";"484100";"4645408";"2,80813054";"41,96049639"
" ";"";"0732";"Carrer de George Stephenson";"11";"";"N";"";"";"N";"";"";"";"10142";"484091";"4645356";"2,80802334";"41,96002786"
"MAGATZEM DE FERRO";"ACIMETAL, S  A  ";"0732";"Carrer de George Stephenson";"1";"";"N";"";"";"N";"";"";"";"5101";"484052";"4645300";"2,80755424";"41,95952270"
"GRANJA-BAR";"LA FLECA DE PALAU";"0731";"Carrer dels Jocs Olímpics de Barcelona";"7";"";"N";"";"";"N";"";"BS";"2";"3032";"485200";"4645191";"2,82140992";"41,95856336"
"CARNISSERIA";"";"0731";"Carrer dels Jocs Olímpics de Barcelona";"5";"";"N";"";"";"N";"";"BS";"2";"3032";"485200";"4645191";"2,82140992";"41,95856336"
"COMERÇ AL MENOR DE FRUITA I VERDURES";"FRUITERIA  LA CREU DE PALAU";"0731";"Carrer dels Jocs Olímpics de Barcelona";"3";"";"N";"";"";"N";"";"BS";"2";"3032";"485200";"4645191";"2,82140992";"41,95856336"
"PERRUQUERIA I ESTÈTICA";"SALÓ ART";"0731";"Carrer dels Jocs Olímpics de Barcelona";"3";"";"N";"";"";"N";"";"BS";"1";"3032";"485200";"4645191";"2,82140992";"41,95856336"
"RESIDÈNCIA GERIÀTRICA";"";"0731";"Carrer dels Jocs Olímpics de Barcelona";"2";"";"N";"";"";"N";"";"";"";"3009";"485416";"4645135";"2,82401774";"41,95806301"
"TALLER DE MARBRES";"   ";"0728";"Carrer del Castell de Montgrí";"7";"";"N";"";"";"N";"";"";"";"11800";"483442";"4649183";"2,80008401";"41,99448295"
" ";"";"0728";"Carrer del Castell de Montgrí";"6";"";"N";"";"";"N";"";"";"";"7712";"483408";"4649229";"2,79967221";"41,99489654"
"TALLER DE PLANXA I PINTURA";"";"0728";"Carrer del Castell de Montgrí";"4";"";"N";"";"";"N";"";"BS";"";"7711";"483416";"4649249";"2,79976824";"41,99507684"
" ";"";"0728";"Carrer del Castell de Montgrí";"23";"";"N";"";"";"N";"";"2";"3";"12084";"483495";"4648929";"2,80073105";"41,99219638"
" ";"";"0728";"Carrer del Castell de Montgrí";"12";"";"N";"";"";"N";"";"";"";"9009";"483392";"4649180";"2,79948042";"41,99445487"
"APARCAMENT DE VEHICLES";"";"0728";"Carrer del Castell de Montgrí";"1";"";"N";"3";"";"N";"";"";"";"12569";"483474";"4649242";"2,80046871";"41,99501501"
"MAGATZEM DE MATERIAL DE CONSTRUCCIÓ";"";"0727";"Carrer del Castell de Bellaguarda";"9";"";"N";"";"";"N";"";"";"";"12046";"483381";"4649237";"2,79934600";"41,99496802"
" ";"";"0727";"Carrer del Castell de Bellaguarda";"8";"";"N";"";"";"N";"";"";"";"7724";"483336";"4649227";"2,79880296";"41,99487700"
" ";"";"0727";"Carrer del Castell de Bellaguarda";"6";"";"N";"";"";"N";"";"";"";"7723";"483336";"4649237";"2,79880268";"41,99496707"
" ";"";"0727";"Carrer del Castell de Bellaguarda";"5";"";"N";"";"";"N";"";"BS";"1";"7708";"483380";"4649274";"2,79933288";"41,99530124"
"FÀBRICA D'EMBOTITS I PRODUCTES CÀRNICS";"VALENT";"0727";"Carrer del Castell de Bellaguarda";"2";"";"N";"";"";"N";"";"";"";"7722";"483339";"4649290";"2,79883740";"41,99544448"
"ESTACIÓ BASE DE TELEFONIA MÒBIL";"";"0727";"Carrer del Castell de Bellaguarda";"2";"";"N";"";"";"N";"";"";"";"7722";"483339";"4649290";"2,79883740";"41,99544448"
"TINTORERIA EN SEC";"TINTORERIA EL SOL";"0727";"Carrer del Castell de Bellaguarda";"19";"";"N";"";"";"N";"";"";"";"12051";"483368";"4649187";"2,79919045";"41,99451741"
"TALLER DE SOLDADURA";"METALLS AGUILÓ SL";"0727";"Carrer del Castell de Bellaguarda";"15";"";"N";"";"";"N";"";"";"";"12049";"483372";"4649208";"2,79923815";"41,99470664"
"CENTRE DE CULTE";"";"0727";"Carrer del Castell de Bellaguarda";"13";"";"N";"";"";"N";"";"";"";"12048";"483375";"4649217";"2,79927412";"41,99478776"
" ";"";"0727";"Carrer del Castell de Bellaguarda";"12";"";"N";"";"";"N";"";"";"";"9745";"483305";"4649221";"2,79842885";"41,99482231"
"CENTRE LOGISTIC DE MERCADERIES";"";"0726";"Carrer del Camp de la Creu";"7";"";"N";"13";"";"N";"";"";"";"7733";"483200";"4649218";"2,79716120";"41,99479305"
"VDA. MAJOR DE PRODUCTES ALIMENTARIS I BENZINERA";"GROS MERCAT";"0724";"Carrer de la Torre Vedruna";"14";"";"N";"16";"";"N";"";"BS";"1";"8415";"483489";"4645659";"2,80075044";"41,96274451"
"RESIDÈNCIA I CENTRE DE DIA PER A PERSONES DISCAPACITADES";"LLAR OXALIS";"0723";"Carrer de Manuel de Pedrolo";"2";"";"N";"";"";"N";"";"";"";"10271";"485169";"4649064";"2,82093816";"41,99344557"
"MAGATZEM DE MATERIALS DE CONSTRUCCIÓ";"";"0722";"Carrer de Sarrià de Ter";"40";"";"N";"";"";"N";"";"";"";"11522";"484084";"4645438";"2,80793665";"41,96076627"
"magatzem de materials i vehicles";"";"0722";"Carrer de Sarrià de Ter";"40";"";"N";"";"";"N";"";"";"";"11522";"484084";"4645438";"2,80793665";"41,96076627"
"TALLER DE PLANXA I PINTURA";"";"0722";"Carrer de Sarrià de Ter";"34";"";"N";"38";"";"N";"";"";"";"11521";"484095";"4645466";"2,80806863";"41,96101868"
"VENDA ENGRÒS MATERIAL DE CONSTRUCCIÓ";"";"0722";"Carrer de Sarrià de Ter";"30";"";"N";"32";"";"N";"";"";"";"11520";"484104";"4645494";"2,80817648";"41,96127105"
"OFICINA TÈCNICA";"RUBAU TARRÉS";"0722";"Carrer de Sarrià de Ter";"24";"";"N";"28";"";"N";"";"BS";"2";"5038";"484110";"4645517";"2,80824827";"41,96147832"
"CENTRE RECREATIU";"EN GRESCA";"0722";"Carrer de Sarrià de Ter";"24";"";"N";"28";"";"N";"";"BS";"1";"5038";"484110";"4645517";"2,80824827";"41,96147832"
"ELABORACIÓ DE MENJARS (CUINA CENTRAL)";"KÖNIG";"0722";"Carrer de Sarrià de Ter";"22";"";"N";"";"";"N";"";"BS";"";"12106";"484056";"4645538";"2,80759606";"41,96166637"
"OFICINA ADMINISTRATIVA";"OFICINES GRUP KÖNIG";"0722";"Carrer de Sarrià de Ter";"22";"";"N";"";"";"N";"";"1";"";"12106";"484056";"4645538";"2,80759606";"41,96166637"
"INSTAL·LACIO I MANTENIMENT D'APARELLS, DISPOSITIUS I SISTEMES DE SEGURETAT";"";"0722";"Carrer de Sarrià de Ter";"21";"";"N";"";"";"N";"";"";"";"10254";"484131";"4645401";"2,80850481";"41,96043397"
"BOTIGA I MAGATZEM D'ARTICLES DE FONTANERIA I SANITARIS";"MAFONSA";"0722";"Carrer de Sarrià de Ter";"20";"";"N";"";"";"N";"";"";"";"12106";"484056";"4645538";"2,80759606";"41,96166637"
"INSPECCIÓ TÈCNICA DE VEHICLES";"";"0722";"Carrer de Sarrià de Ter";"2";"";"N";"4";"";"N";"";"";"";"11045";"483813";"4645720";"2,80465867";"41,96330064"
"PLANTA DE VALORITZACIÓ DE RESIDUS DE LA CONSTRUCCIÓ";"TRANSPORTS MATEU, SL";"0722";"Carrer de Sarrià de Ter";"16";"";"N";"";"";"N";"";"";"";"12697";"483975";"4645641";"2,80661579";"41,96259242"
"MAGATZEM DE PRIMERES MATÈRIES AGRÀRIES I MARINES I DE MEDICAMENTS I PRODUCTES ZOOSANITARIS";"";"0722";"Carrer de Sarrià de Ter";"15";"";"N";"";"";"N";"";"";"";"11038";"484151";"4645583";"2,80874125";"41,96207359"
"TALLER MECÀNIC SENSE PINTURA";"TRANSPORTS MATEU";"0722";"Carrer de Sarrià de Ter";"11";"";"N";"";"";"N";"";"";"";"5048";"484047";"4645631";"2,80748493";"41,96250381"
"TALLER SERRALLERIA METAL.LICA";"METÀL·LICS CABRATOSA";"0721";"Carrer de Can Pau Birol";"42";"";"N";"";"";"N";"";"";"";"4864";"483550";"4645744";"2,80148419";"41,96351135"
"MAGATZEM DE MATERIAL ELÈCTRIC";"ELECTRO-STOCKS";"0721";"Carrer de Can Pau Birol";"41";"";"N";"43";"";"N";"";"";"";"10812";"483625";"4645687";"2,80239086";"41,96299953"
"HOSPITAL VETERINARI";"CANIS";"0721";"Carrer de Can Pau Birol";"38";"";"N";"40";"";"N";"";"";"";"12043";"483567";"4645774";"2,80168850";"41,96378191"
"RECANVIS PER A VEHICLES INDUSTRIALS";"CASALS NADAL SL";"0721";"Carrer de Can Pau Birol";"37";"";"N";"39";"";"N";"";"";"";"10270";"483647";"4645715";"2,80265557";"41,96325218"
"ESTUDI DE RETOLACIÓ, DISSENY I COMUNICACIÓ VISUAL";"SIMBIOSI";"0721";"Carrer de Can Pau Birol";"35";"";"N";"";"";"N";"";"BS";"2";"10284";"483665";"4645737";"2,80287217";"41,96345070"
"CENTRE DE TERÀPIES NATURALS I ASSESSORAMENT ESPORTIU";"CENTRE CENIT";"0721";"Carrer de Can Pau Birol";"35";"";"N";"";"";"N";"";"BS";"1";"10284";"483665";"4645737";"2,80287217";"41,96345070"
"MAGATZEM A L'ENGROS D'ESPARDENYERIA";"TONI PONS";"0721";"Carrer de Can Pau Birol";"32";"";"N";"36";"";"N";"";"";"";"9002";"483599";"4645800";"2,80207395";"41,96401675"
"MAGATZEM, EXPOSICIÓ I VENDA D'ARTICLES DE FERRETERIA I MANILLERIA";"CABER";"0721";"Carrer de Can Pau Birol";"24";"";"N";"26";"";"N";"";"";"";"10994";"483705";"4645945";"2,80334912";"41,96532491"
"MAGATZEM I VENDA DE MATERIAL DE CALEFACCIÓ I CLIMATITZACIÓ A MÉS DE CENTRE DE FORMACIÓ";"";"0721";"Carrer de Can Pau Birol";"23";"";"N";"";"";"N";"";"";"";"8969";"483806";"4645924";"2,80456858";"41,96513785"
"PISCINA";"";"0721";"Carrer de Can Pau Birol";"2";"";"N";"6";"";"N";"";"";"";"5026";"484033";"4646450";"2,80729376";"41,96987999"
"CENTRE DOCENT";"";"0721";"Carrer de Can Pau Birol";"2";"";"N";"6";"";"N";"";"";"";"5026";"484033";"4646450";"2,80729376";"41,96987999"
"IMPREMTA";"NORPRINT";"0721";"Carrer de Can Pau Birol";"19";"";"N";"21";"";"N";"";"";"";"8888";"483815";"4645944";"2,80467664";"41,96531817"
"TANATORI AMB SERVEI D'INCINERACIÓ";"";"0721";"Carrer de Can Pau Birol";"19";"";"N";"21";"";"N";"";"";"";"8888";"483815";"4645944";"2,80467664";"41,96531817"
"OFICINES";"";"0721";"Carrer de Can Pau Birol";"16";"";"N";"";"";"N";"";"";"";"10114";"483777";"4646005";"2,80421637";"41,96586680"
"OFICINES ADMINISTRATIVES";"";"0721";"Carrer de Can Pau Birol";"15";"";"N";"";"";"N";"";"BS";"2";"9189";"483856";"4645996";"2,80517001";"41,96578736"
"BAR RESTAURANT (CAT. 2)";"EASY";"0721";"Carrer de Can Pau Birol";"15";"";"N";"";"";"N";"";"BS";"";"9189";"483856";"4645996";"2,80517001";"41,96578736"
" ";"";"0721";"Carrer de Can Pau Birol";"14";"";"N";"";"";"N";"";"";"";"8958";"483766";"4646032";"2,80408288";"41,96610975"
"INSTAL·LACIÓ TEMPORAL DE MÒDULS PREFABRICATS DESTINATS A OFICINES I VESTUARIS";"UTE FORNELLS-VILADEMULS";"0721";"Carrer de Can Pau Birol";"12";"";"N";"";"";"N";"";"";"";"12684";"";"";"";""
"FABRICACIÓ DE SABONS, DETERGENTS I ALTRES PRODUCTES DE NETEJA I ABRILLANTAMENT";"MINEA QUIMICA";"0721";"Carrer de Can Pau Birol";"1";"B";"N";"";"";"N";"";"";"";"5060";"484149";"4646107";"2,80870300";"41,96679305"
"EMMAGATZEMATGE, MUNTATGE, VENDA I DISTRIBUCIÓ D'ACCESSORIS DE MOTOS";"MOTOSCOOT";"0721";"Carrer de Can Pau Birol";"1";"";"N";"5";"";"N";"";"";"";"11301";"484120";"4646150";"2,80835185";"41,96717975"
"MAGATZEM I VENDA MAJOR MATERIAL ELECTRIC";"SEIT, S  A  ";"0720";"Carrer de Salt";"29";"";"N";"";"";"N";"";"BS";"5";"10045";"483651";"4646041";"2,80269478";"41,96618843"
" ";"";"0720";"Carrer de Salt";"29";"";"N";"";"";"N";"";"BS";"4";"10045";"483651";"4646041";"2,80269478";"41,96618843"
"TALLER DE FUSTERIA";"";"0720";"Carrer de Salt";"27";"A";"N";"";"";"N";"";"";"";"11890";"483763";"4646081";"2,80404532";"41,96655102"
"FABRICACIÓ I INSTAL·LACIÓ RÈTOLS LLUM.";"INSTALUX";"0720";"Carrer de Salt";"27";"";"N";"";"";"N";"";"";"";"11890";"483763";"4646081";"2,80404532";"41,96655102"
"EXPOSICIÓ I VENDA DE MOTOS I TALLER DE REPARACIÓ SENSE PINTURA";"MOTOS TRAFACH";"0720";"Carrer de Salt";"25";"";"N";"";"";"N";"";"BS";"";"11956";"483803";"4646092";"2,80452775";"41,96665091"
"OFICINA DE GESTIÓ PER A PYMES";"BANKINTER";"0720";"Carrer de Salt";"25";"";"N";"";"";"N";"";"1";"5";"11956";"483803";"4646092";"2,80452775";"41,96665091"
"OFICINA DE SERVEIS TÈCNICS D'ENGINYERIA";"EMETRES";"0720";"Carrer de Salt";"25";"";"N";"";"";"N";"";"1";"3";"11956";"483803";"4646092";"2,80452775";"41,96665091"
"TALLER DE LECTURA I FORMACIÓ";"TALLER DE LECTURA";"0720";"Carrer de Salt";"25";"";"N";"";"";"N";"";"1";"2";"11956";"483803";"4646092";"2,80452775";"41,96665091"
"ELEMENTS COMUNS EDIFICI D'OFICINES";"";"0720";"Carrer de Salt";"25";"";"N";"";"";"N";"";"1";"1";"11956";"483803";"4646092";"2,80452775";"41,96665091"
"CENTRE DE LLEURE I ACTIVITATS EXTRAESCOLARS";"BELL-LLOC";"0720";"Carrer de Salt";"22";"";"N";"";"";"N";"";"";"";"12898";"483931";"4646100";"2,80607228";"41,96672558"
"CENTRE DE CULTE";"EBENEZER";"0720";"Carrer de Salt";"20";"";"N";"";"";"N";"";"";"";"9107";"483981";"4646088";"2,80667603";"41,96661852"
"MAGATZEM I VENDA AL MAJOR DE MATERIAL DE CONSTRUCCIÓ";"SALTOKI";"0720";"Carrer de Salt";"2";"";"N";"6";"";"N";"";"BS";"2";"10282";"484192";"4645890";"2,80922777";"41,96483946"
